;containerID;SH;Category;Weight;Filling start;Alt filling start;Filling end;Loading;Leaving;Plate;Arrival;Unload;trip_id
105;630;sh2;Sekatuote siipikarja luokka 3;13960kg;2022-11-15T05:49:00Z;;2022-11-15T09:29:00Z;2022-11-15T12:00:00Z;2022-11-15T12:16:00Z;truck5;2022-11-15T13:59:00Z;2022-11-15T14:03:00Z;83.0
106;626;sh1;Sekatuote siipikarja luokka 3;12560kg;2022-11-15T10:44:00Z;;2022-11-15T12:40:00Z;2022-11-15T12:31:00Z;2022-11-15T12:52:00Z;truck4;2022-11-15T14:40:00Z;2022-11-15T15:30:00Z;84.0
107;635;sh1;Sekatuote siipikarja luokka 3;13340kg;2022-11-15T08:11:00Z;;2022-11-15T10:38:00Z;2022-11-15T12:26:00Z;2022-11-15T12:52:00Z;truck4;2022-11-15T14:40:00Z;2022-11-15T15:10:00Z;84.0
108;640;sh2;Sekatuote siipikarja luokka 3;17120kg;2022-11-15T09:29:00Z;;2022-11-15T14:44:00Z;2022-11-15T15:19:00Z;2022-11-15T16:16:00Z;truck1;2022-11-15T18:04:00Z;2022-11-15T18:31:00Z;85.0
109;628;sh2;Sekatuote siipikarja luokka 3;13820kg;2022-11-15T12:23:00Z;;2022-11-15T16:17:00Z;2022-11-15T15:35:00Z;2022-11-15T16:20:00Z;truck1;2022-11-15T18:04:00Z;2022-11-15T18:11:00Z;85.0
110;662;sh2;Sekatuote siipikarja luokka 3;13680kg;2022-11-15T06:53:00Z;;2022-11-15T12:23:00Z;2022-11-15T15:34:00Z;2022-11-15T16:20:00Z;truck1;2022-11-15T18:04:00Z;2022-11-15T18:19:00Z;85.0
111;645;sh1;Sekatuote siipikarja luokka 3;13060kg;2022-11-15T12:46:00Z;;2022-11-15T14:39:00Z;2022-11-15T18:12:00Z;2022-11-15T18:25:00Z;truck4;2022-11-15T20:20:00Z;2022-11-15T20:41:00Z;86.0
112;647;sh1;Sekatuote siipikarja luokka 3;12440kg;2022-11-15T14:39:00Z;;2022-11-15T16:44:00Z;2022-11-15T18:12:00Z;2022-11-15T18:25:00Z;truck4;2022-11-15T20:20:00Z;2022-11-15T20:22:00Z;86.0
113;619;sh2;Varpaat, Siipikarja, Luokka 3;9700kg;2022-11-15T03:38:00Z;2022-11-15T04:00:00Z;2022-11-15T18:42:00Z;2022-11-15T19:02:00Z;2022-11-15T19:04:00Z;truck5;2022-11-15T20:48:00Z;2022-11-15T21:18:00Z;87.0
114;627;sh2;Sekatuote siipikarja luokka 3;14020kg;2022-11-15T14:44:00Z;;2022-11-15T18:05:00Z;2022-11-15T19:02:00Z;2022-11-15T19:04:00Z;truck5;2022-11-15T20:48:00Z;2022-11-15T21:11:00Z;87.0
115;642;sh2;Sekatuote siipikarja luokka 3;16020kg;2022-11-15T18:37:00Z;;2022-11-15T23:27:00Z;2022-11-15T23:09:00Z;2022-11-15T23:34:00Z;truck1;2022-11-16T01:19:00Z;2022-11-16T01:22:00Z;88.0
116;620;sh1;Sekatuote siipikarja luokka 3;12700kg;2022-11-15T16:44:00Z;;2022-11-15T18:55:00Z;2022-11-16T02:02:00Z;2022-11-16T02:22:00Z;truck7;2022-11-16T04:04:00Z;2022-11-16T04:09:00Z;89.0
117;664;sh1;Sekatuote siipikarja luokka 3;10460kg;2022-11-15T18:55:00Z;;2022-11-15T20:55:00Z;2022-11-16T02:02:00Z;2022-11-16T02:22:00Z;truck7;2022-11-16T04:04:00Z;2022-11-16T04:14:00Z;89.0
118;634;sh1;Sekatuote siipikarja luokka 3;14300kg;2022-11-15T20:55:00Z;;2022-11-16T07:08:00Z;2022-11-16T07:33:00Z;2022-11-16T07:16:00Z;truck3;2022-11-16T09:28:00Z;2022-11-16T09:30:00Z;90.0
119;633;sh1;Sekatuote siipikarja luokka 3;13840kg;2022-11-16T09:40:00Z;;2022-11-16T11:41:00Z;2022-11-16T11:46:00Z;2022-11-16T11:57:00Z;truck4;2022-11-16T13:49:00Z;2022-11-16T14:24:00Z;91.0
120;644;sh1;Sekatuote siipikarja luokka 3;12780kg;2022-11-16T07:08:00Z;;2022-11-16T09:36:00Z;2022-11-16T10:58:00Z;2022-11-16T11:57:00Z;truck4;2022-11-16T13:49:00Z;2022-11-16T14:04:00Z;91.0
121;616;sh2;Sekatuote siipikarja luokka 3;14440kg;2022-11-16T03:23:00Z;2022-11-16T04:00:00Z;2022-11-16T08:21:00Z;2022-11-16T11:53:00Z;2022-11-16T12:27:00Z;truck1;2022-11-16T14:15:00Z;2022-11-16T14:27:00Z;92.0
122;624;sh2;Sekatuote siipikarja luokka 3;15920kg;2022-11-16T06:12:00Z;;2022-11-16T10:34:00Z;2022-11-16T11:53:00Z;2022-11-16T12:27:00Z;truck1;2022-11-16T14:15:00Z;2022-11-16T14:34:00Z;92.0
123;600;sh2;Sekatuote siipikarja luokka 3;14640kg;2022-11-16T10:34:00Z;;2022-11-16T14:15:00Z;2022-11-16T16:13:00Z;2022-11-16T16:17:00Z;truck5;2022-11-16T18:03:00Z;2022-11-16T18:29:00Z;93.0
124;607;sh2;Sekatuote siipikarja luokka 3;14500kg;2022-11-16T13:45:00Z;;2022-11-16T16:09:00Z;2022-11-16T16:12:00Z;2022-11-16T16:17:00Z;truck5;2022-11-16T18:03:00Z;2022-11-16T18:03:00Z;93.0
125;641;sh2;Sekatuote siipikarja luokka 3;14260kg;2022-11-16T08:21:00Z;;2022-11-16T13:45:00Z;2022-11-16T16:12:00Z;2022-11-16T16:17:00Z;truck5;2022-11-16T18:03:00Z;2022-11-16T18:21:00Z;93.0
126;629;sh1;Sekatuote siipikarja luokka 3;13820kg;2022-11-16T17:56:00Z;;2022-11-16T20:17:00Z;2022-11-16T20:04:00Z;2022-11-16T20:32:00Z;truck6;2022-11-16T22:14:00Z;2022-11-16T22:51:00Z;94.0
127;606;sh2;Varpaat, Siipikarja, Luokka 3;8740kg;2022-11-16T03:32:00Z;2022-11-16T04:00:00Z;2022-11-16T19:37:00Z;2022-11-16T23:52:00Z;2022-11-17T00:16:00Z;truck5;2022-11-17T02:04:00Z;2022-11-17T02:33:00Z;95.0
128;612;sh2;Sekatuote siipikarja luokka 3;14100kg;2022-11-16T14:17:00Z;;2022-11-16T18:04:00Z;2022-11-16T23:52:00Z;2022-11-17T00:16:00Z;truck5;2022-11-17T02:04:00Z;2022-11-17T03:13:00Z;95.0
129;642;sh2;Sekatuote siipikarja luokka 3;14500kg;2022-11-16T18:30:00Z;;2022-11-16T23:28:00Z;2022-11-17T01:18:00Z;2022-11-17T01:28:00Z;truck6;2022-11-17T03:17:00Z;2022-11-17T03:46:00Z;96.0
130;648;sh2;Sekatuote siipikarja luokka 3;14580kg;2022-11-15T16:21:00Z;;2022-11-15T20:49:00Z;2022-11-17T01:17:00Z;2022-11-17T01:28:00Z;truck6;2022-11-17T03:17:00Z;2022-11-17T03:19:00Z;96.0
131;644;sh1;Sekatuote siipikarja luokka 3;14800kg;2022-11-16T20:17:00Z;;2022-11-17T07:08:00Z;2022-11-17T08:13:00Z;2022-11-17T08:11:00Z;truck3;2022-11-17T10:09:00Z;2022-11-17T10:45:00Z;97.0
132;627;sh1;Sekatuote siipikarja luokka 3;12540kg;2022-11-17T07:14:00Z;;2022-11-17T09:44:00Z;2022-11-17T11:22:00Z;2022-11-17T11:20:00Z;truck4;2022-11-21T21:56:00Z;2022-11-17T15:48:00Z;98.0
133;638;sh2;Sekatuote siipikarja luokka 3;14380kg;2022-11-17T03:35:00Z;2022-11-17T04:00:00Z;2022-11-17T08:32:00Z;2022-11-17T11:45:00Z;2022-11-17T11:57:00Z;truck5;2022-11-17T13:43:00Z;2022-11-17T14:58:00Z;99.0
134;656;sh2;Sekatuote siipikarja luokka 3;14640kg;2022-11-17T06:25:00Z;;2022-11-17T10:36:00Z;2022-11-17T11:45:00Z;2022-11-17T11:57:00Z;truck5;2022-11-17T13:43:00Z;2022-11-17T15:26:00Z;99.0
135;618;sh2;Sekatuote siipikarja luokka 3;15040kg;2022-11-17T10:37:00Z;;2022-11-17T14:13:00Z;2022-11-17T14:50:00Z;2022-11-17T14:50:00Z;truck6;2022-11-17T16:54:00Z;2022-11-17T17:00:00Z;100.0
136;629;sh2;Sekatuote siipikarja luokka 3;13760kg;2022-11-17T08:32:00Z;;2022-11-17T12:51:00Z;2022-11-17T14:50:00Z;2022-11-17T14:50:00Z;truck6;2022-11-17T16:54:00Z;2022-11-17T17:20:00Z;100.0
137;658;sh1;Sekatuote siipikarja luokka 3;13680kg;2022-11-17T15:32:00Z;;2022-11-17T17:24:00Z;2022-11-17T18:21:00Z;2022-11-17T18:33:00Z;truck7;2022-11-17T20:18:00Z;2022-11-17T20:24:00Z;101.0
138;662;sh1;Sekatuote siipikarja luokka 3;14520kg;2022-11-17T13:38:00Z;;2022-11-17T15:32:00Z;2022-11-17T18:20:00Z;2022-11-17T18:33:00Z;truck7;2022-11-17T20:18:00Z;2022-11-17T20:29:00Z;101.0
139;664;sh1;Sekatuote siipikarja luokka 3;13800kg;2022-11-17T11:38:00Z;;2022-11-17T13:36:00Z;2022-11-17T18:20:00Z;2022-11-17T18:33:00Z;truck7;2022-11-17T20:18:00Z;2022-11-17T20:18:00Z;101.0
140;612;sh2;Sekatuote siipikarja luokka 3;14800kg;2022-11-17T12:51:00Z;;2022-11-17T16:16:00Z;2022-11-17T18:23:00Z;2022-11-17T18:36:00Z;truck5;2022-11-17T20:58:00Z;2022-11-17T21:10:00Z;102.0
141;621;sh1;Sekatuote siipikarja luokka 3;13820kg;2022-11-17T17:24:00Z;;2022-11-17T20:07:00Z;2022-11-17T22:38:00Z;2022-11-17T22:52:00Z;truck7;2022-11-18T00:32:00Z;2022-11-18T01:04:00Z;103.0
142;617;sh2;Sekatuote siipikarja luokka 3;11240kg;2022-11-17T21:21:00Z;;2022-11-17T22:52:00Z;2022-11-17T22:43:00Z;2022-11-17T23:02:00Z;truck6;2022-11-18T00:49:00Z;2022-11-18T01:02:00Z;104.0
143;623;sh2;Sekatuote siipikarja luokka 3;14420kg;2022-11-17T14:13:00Z;;2022-11-17T21:18:00Z;2022-11-17T22:44:00Z;2022-11-17T23:02:00Z;truck6;2022-11-18T01:01:00Z;2022-11-18T01:27:00Z;104.0
144;663;sh2;Varpaat, Siipikarja, Luokka 3;15980kg;2022-11-17T08:38:00Z;;2022-11-17T21:18:00Z;2022-11-17T22:44:00Z;2022-11-17T23:02:00Z;truck6;2022-11-18T01:01:00Z;2022-11-18T01:21:00Z;104.0
145;633;sh1;Sekatuote siipikarja luokka 3;15420kg;2022-11-18T09:27:00Z;;2022-11-18T11:07:00Z;2022-11-18T11:19:00Z;2022-11-18T11:29:00Z;truck4;2022-11-18T13:26:00Z;2022-11-18T13:36:00Z;105.0
146;644;sh1;Sekatuote siipikarja luokka 3;14980kg;2022-11-18T06:41:00Z;;2022-11-18T09:26:00Z;2022-11-18T11:16:00Z;2022-11-18T11:29:00Z;truck4;2022-11-18T13:49:00Z;2022-11-18T14:02:00Z;105.0
147;600;sh1;Sekatuote siipikarja luokka 3;13940kg;2022-11-18T12:44:00Z;;2022-11-18T14:28:00Z;2022-11-18T16:27:00Z;2022-11-18T16:34:00Z;truck5;2022-11-18T18:22:00Z;2022-11-18T18:22:00Z;106.0
148;602;sh1;Sekatuote siipikarja luokka 3;14220kg;2022-11-18T14:28:00Z;;2022-11-18T16:15:00Z;2022-11-18T16:28:00Z;2022-11-18T16:34:00Z;truck5;2022-11-18T18:22:00Z;2022-11-18T19:00:00Z;106.0
149;621;sh1;Sekatuote siipikarja luokka 3;13340kg;2022-11-18T11:18:00Z;;2022-11-18T12:44:00Z;2022-11-18T16:27:00Z;2022-11-18T16:34:00Z;truck5;2022-11-18T18:22:00Z;2022-11-18T18:41:00Z;106.0
150;616;sh1;Sekatuote siipikarja luokka 3;14600kg;2022-11-18T16:15:00Z;;2022-11-18T18:32:00Z;2022-11-18T19:58:00Z;2022-11-18T20:31:00Z;truck7;2022-11-18T22:35:00Z;2022-11-18T22:40:00Z;107.0
151;646;sh1;Sekatuote siipikarja luokka 3;11700kg;2022-11-18T18:32:00Z;;2022-11-19T06:27:00Z;2022-11-19T06:28:00Z;2022-11-19T06:54:00Z;truck4;2022-11-19T08:35:00Z;2022-11-19T09:06:00Z;108.0
152;650;sh1;Sekatuote siipikarja luokka 3;13700kg;2022-11-14T06:33:00Z;;2022-11-19T06:27:00Z;2022-11-19T06:28:00Z;2022-11-19T06:54:00Z;truck4;2022-11-19T08:35:00Z;2022-11-19T08:41:00Z;108.0
153;624;sh1;Sekatuote siipikarja luokka 3;13800kg;2022-11-21T09:01:00Z;;2022-11-21T11:02:00Z;2022-11-21T11:04:00Z;2022-11-21T11:14:00Z;truck4;2022-11-21T12:54:00Z;2022-11-21T13:21:00Z;109.0
154;650;sh1;Sekatuote siipikarja luokka 3;14040kg;2022-11-21T06:29:00Z;;2022-11-21T08:52:00Z;2022-11-21T11:04:00Z;2022-11-21T11:14:00Z;truck4;2022-11-21T12:54:00Z;2022-11-21T13:00:00Z;109.0
155;620;sh2;Sekatuote siipikarja luokka 3;13260kg;2022-11-21T04:11:00Z;;2022-11-21T11:40:00Z;2022-11-21T14:08:00Z;2022-11-21T14:15:00Z;truck6;2022-11-21T16:14:00Z;2022-11-21T17:11:00Z;110.0
156;642;sh2;Sekatuote siipikarja luokka 3;14240kg;2022-11-21T09:55:00Z;;2022-11-21T13:36:00Z;2022-11-21T14:08:00Z;2022-11-21T14:15:00Z;truck6;2022-11-21T16:14:00Z;2022-11-21T16:43:00Z;110.0
157;661;sh2;Sekatuote siipikarja luokka 3;14340kg;2022-11-21T04:13:00Z;;2022-11-21T09:55:00Z;2022-11-21T14:08:00Z;2022-11-21T14:15:00Z;truck6;2022-11-21T16:14:00Z;2022-11-21T16:15:00Z;110.0
158;613;sh1;Sekatuote siipikarja luokka 3;13780kg;2022-11-21T14:42:00Z;;2022-11-21T16:53:00Z;2022-11-21T17:10:00Z;2022-11-21T17:21:00Z;truck1;2022-11-21T19:05:00Z;2022-11-21T20:24:00Z;111.0
159;628;sh1;Sekatuote siipikarja luokka 3;14740kg;2022-11-21T11:05:00Z;;2022-11-21T12:49:00Z;2022-11-21T17:09:00Z;2022-11-21T17:21:00Z;truck1;2022-11-21T19:05:00Z;2022-11-21T19:11:00Z;111.0
160;646;sh1;Sekatuote siipikarja luokka 3;13720kg;2022-11-21T12:54:00Z;;2022-11-21T14:42:00Z;2022-11-21T17:10:00Z;2022-11-21T17:21:00Z;truck1;2022-11-21T19:05:00Z;2022-11-21T19:31:00Z;111.0
161;634;sh2;Sekatuote siipikarja luokka 3;13420kg;2022-11-21T12:46:00Z;;2022-11-21T15:11:00Z;2022-11-21T19:56:00Z;2022-11-21T20:01:00Z;truck6;2022-11-21T22:12:00Z;2022-11-21T22:14:00Z;112.0
162;638;sh2;Sekatuote siipikarja luokka 3;13100kg;2022-11-21T13:52:00Z;;2022-11-21T16:58:00Z;2022-11-21T19:56:00Z;2022-11-21T20:01:00Z;truck6;2022-11-21T22:12:00Z;2022-11-21T22:30:00Z;112.0
163;648;sh2;Varpaat, Siipikarja, Luokka 3;10700kg;2022-11-21T04:18:00Z;;2022-11-21T20:01:00Z;2022-11-22T01:05:00Z;2022-11-22T01:11:00Z;truck6;2022-11-22T03:00:00Z;2022-11-22T03:12:00Z;113.0
164;669;sh2;Sekatuote siipikarja luokka 3;13920kg;2022-11-21T15:13:00Z;;2022-11-21T18:56:00Z;2022-11-22T01:05:00Z;2022-11-22T01:11:00Z;truck6;2022-11-22T03:00:00Z;2022-11-22T03:04:00Z;113.0
165;635;sh2;Sekatuote siipikarja luokka 3;13840kg;2022-11-21T18:56:00Z;;2022-11-21T22:08:00Z;2022-11-22T01:04:00Z;2022-11-22T01:24:00Z;truck1;2022-11-22T03:05:00Z;2022-11-22T03:08:00Z;114.0
166;621;sh1;Sekatuote siipikarja luokka 3;12980kg;2022-11-21T20:02:00Z;;2022-11-22T07:09:00Z;2022-11-22T07:15:00Z;2022-11-22T07:16:00Z;truck3;2022-11-22T09:10:00Z;2022-11-22T09:12:00Z;115.0
167;600;sh1;Sekatuote siipikarja luokka 3;16120kg;2022-11-22T09:34:00Z;;2022-11-22T11:14:00Z;2022-11-22T11:19:00Z;2022-11-22T11:29:00Z;truck4;2022-11-22T13:14:00Z;2022-11-22T13:42:00Z;116.0
168;602;sh1;Sekatuote siipikarja luokka 3;13780kg;2022-11-22T07:17:00Z;;2022-11-22T09:18:00Z;2022-11-22T11:13:00Z;2022-11-22T11:29:00Z;truck4;2022-11-22T13:14:00Z;2022-11-22T13:28:00Z;116.0
169;606;sh2;Sekatuote siipikarja luokka 3;13260kg;2022-11-22T06:42:00Z;;2022-11-22T11:29:00Z;2022-11-22T12:47:00Z;2022-11-22T13:03:00Z;truck1;2022-11-22T14:44:00Z;2022-11-22T14:49:00Z;117.0
170;619;sh2;Sekatuote siipikarja luokka 3;13960kg;2022-11-21T19:57:00Z;;2022-11-22T06:42:00Z;2022-11-22T12:49:00Z;2022-11-22T13:03:00Z;truck1;2022-11-22T14:44:00Z;2022-11-22T15:22:00Z;117.0
171;630;sh2;Sekatuote siipikarja luokka 3;14440kg;2022-11-22T06:07:00Z;;2022-11-22T09:29:00Z;2022-11-22T12:48:00Z;2022-11-22T13:03:00Z;truck1;2022-11-22T14:44:00Z;2022-11-22T15:03:00Z;117.0
172;620;sh2;Sekatuote siipikarja luokka 3;15000kg;2022-11-22T09:29:00Z;;2022-11-22T13:22:00Z;2022-11-22T15:17:00Z;2022-11-22T15:03:00Z;truck6;2022-11-22T17:21:00Z;2022-11-22T17:54:00Z;118.0
173;633;sh2;Sekatuote siipikarja luokka 3;13500kg;2022-11-22T11:34:00Z;;2022-11-22T15:24:00Z;2022-11-22T15:17:00Z;2022-11-22T15:03:00Z;truck6;2022-11-22T17:21:00Z;2022-11-22T17:28:00Z;118.0
174;607;sh1;Sekatuote siipikarja luokka 3;14580kg;2022-11-22T13:10:00Z;;2022-11-22T14:55:00Z;2022-11-22T16:45:00Z;2022-11-22T17:13:00Z;truck7;2022-11-22T19:15:00Z;2022-11-22T19:16:00Z;119.0
175;613;sh1;Sekatuote siipikarja luokka 3;14340kg;2022-11-22T14:55:00Z;;2022-11-22T17:02:00Z;2022-11-22T16:45:00Z;2022-11-22T17:13:00Z;truck7;2022-11-22T19:15:00Z;2022-11-22T19:31:00Z;119.0
176;628;sh1;Sekatuote siipikarja luokka 3;13780kg;2022-11-22T11:20:00Z;;2022-11-22T13:09:00Z;2022-11-22T16:44:00Z;2022-11-22T17:13:00Z;truck7;2022-11-22T19:15:00Z;2022-11-22T19:15:00Z;119.0
177;612;sh2;Sekatuote siipikarja luokka 3;14880kg;2022-11-22T19:03:00Z;;2022-11-22T19:06:00Z;2022-11-22T19:06:00Z;2022-11-22T19:27:00Z;truck1;2022-11-22T21:10:00Z;2022-11-22T21:30:00Z;120.0
178;656;sh2;Varpaat, Siipikarja, Luokka 3;9800kg;2022-11-22T04:12:00Z;;2022-11-22T19:16:00Z;2022-11-22T19:12:00Z;2022-11-22T19:27:00Z;truck1;2022-11-22T21:10:00Z;2022-11-22T21:35:00Z;120.0
179;646;sh1;Sekatuote siipikarja luokka 3;11660kg;2022-11-22T17:02:00Z;;2022-11-22T19:05:00Z;2022-11-22T22:29:00Z;2022-11-22T22:54:00Z;truck7;2022-11-23T00:37:00Z;2022-11-23T00:47:00Z;121.0
180;644;sh2;Sekatuote siipikarja luokka 3;13800kg;2022-11-22T15:34:00Z;;2022-11-22T23:07:00Z;2022-11-22T23:52:00Z;2022-11-22T23:58:00Z;truck1;2022-11-22T21:10:00Z;2022-11-23T01:37:00Z;122.0
181;653;sh1;Sekatuote siipikarja luokka 3;16000kg;2022-11-22T19:05:00Z;;2022-11-23T07:26:00Z;2022-11-23T08:08:00Z;2022-11-23T08:03:00Z;truck3;2022-11-23T10:05:00Z;2022-11-23T10:42:00Z;123.0
182;621;sh1;Sekatuote siipikarja luokka 3;13840kg;2022-11-23T10:17:00Z;;2022-11-23T10:35:00Z;2022-11-23T10:52:00Z;2022-11-23T11:11:00Z;truck4;2022-11-23T12:54:00Z;2022-11-23T13:03:00Z;124.0
183;645;sh2;Sekatuote siipikarja luokka 3;13960kg;2022-11-22T19:34:00Z;;2022-11-23T08:50:00Z;2022-11-23T12:43:00Z;2022-11-23T13:06:00Z;truck6;2022-11-23T14:54:00Z;2022-11-23T14:54:00Z;125.0
184;662;sh2;Sekatuote siipikarja luokka 3;14500kg;2022-11-23T09:03:00Z;;2022-11-23T11:06:00Z;2022-11-23T12:43:00Z;2022-11-23T13:06:00Z;truck6;2022-11-23T14:54:00Z;2022-11-23T15:07:00Z;125.0
185;606;sh1;Sekatuote siipikarja luokka 3;10680kg;2022-11-23T12:41:00Z;;2022-11-23T14:15:00Z;2022-11-23T16:00:00Z;2022-11-23T16:05:00Z;truck5;2022-11-23T17:51:00Z;2022-11-23T17:55:00Z;126.0
186;624;sh1;Sekatuote siipikarja luokka 3;14200kg;2022-11-23T14:15:00Z;;2022-11-23T16:01:00Z;2022-11-23T16:01:00Z;2022-11-23T16:05:00Z;truck5;2022-11-23T17:51:00Z;2022-11-23T18:32:00Z;126.0
187;651;sh1;Sekatuote siipikarja luokka 3;15780kg;2022-11-23T10:36:00Z;;2022-11-23T12:31:00Z;2022-11-23T16:01:00Z;2022-11-23T16:05:00Z;truck5;2022-11-23T17:51:00Z;2022-11-23T18:13:00Z;126.0
188;633;sh2;Sekatuote siipikarja luokka 3;13900kg;2022-11-23T08:59:00Z;;2022-11-23T13:35:00Z;2022-11-23T16:36:00Z;2022-11-23T16:39:00Z;truck1;2022-11-23T18:26:00Z;2022-11-23T18:30:00Z;127.0
189;661;sh2;Sekatuote siipikarja luokka 3;13520kg;2022-11-23T11:06:00Z;;2022-11-23T14:51:00Z;2022-11-23T16:35:00Z;2022-11-23T16:39:00Z;truck1;2022-11-23T18:26:00Z;2022-11-23T18:35:00Z;127.0
190;600;sh1;Sekatuote siipikarja luokka 3;14520kg;2022-11-23T18:03:00Z;;2022-11-23T20:00:00Z;2022-11-23T21:01:00Z;2022-11-23T21:12:00Z;truck5;2022-11-23T22:55:00Z;2022-11-23T23:11:00Z;128.0
191;650;sh1;Sekatuote siipikarja luokka 3;15020kg;2022-11-23T16:01:00Z;;2022-11-23T18:03:00Z;2022-11-23T21:01:00Z;2022-11-23T21:12:00Z;truck5;2022-11-23T17:51:00Z;2022-11-23T22:56:00Z;128.0
192;619;sh2;Sekatuote siipikarja luokka 3;14060kg;2022-11-23T16:37:00Z;;2022-11-23T20:16:00Z;2022-11-23T22:05:00Z;2022-11-23T22:29:00Z;truck1;2022-11-24T00:11:00Z;2022-11-24T00:16:00Z;129.0
193;663;sh2;Sekatuote siipikarja luokka 3;15060kg;2022-11-23T15:01:00Z;;2022-11-23T18:23:00Z;2022-11-23T22:06:00Z;2022-11-23T22:29:00Z;truck1;2022-11-24T00:11:00Z;2022-11-24T00:30:00Z;129.0
194;637;sh2;Sekatuote siipikarja luokka 3;15360kg;2022-11-23T18:23:00Z;;2022-11-23T23:15:00Z;2022-11-24T01:58:00Z;2022-11-24T02:02:00Z;truck5;2022-11-24T03:45:00Z;2022-11-24T04:05:00Z;130.0
195;642;sh2;Varpaat, Siipikarja, Luokka 3;7820kg;2022-11-23T05:32:00Z;;2022-11-23T19:51:00Z;2022-11-24T01:58:00Z;2022-11-24T02:02:00Z;truck5;2022-11-24T03:45:00Z;2022-11-24T03:49:00Z;130.0
196;624;sh1;Sekatuote siipikarja luokka 3;14540kg;2022-11-24T09:31:00Z;;2022-11-24T11:29:00Z;2022-11-24T11:36:00Z;2022-11-24T11:47:00Z;truck4;2022-11-24T13:35:00Z;2022-11-24T14:12:00Z;131.0
197;651;sh1;Sekatuote siipikarja luokka 3;15360kg;2022-11-24T06:43:00Z;;2022-11-24T09:29:00Z;2022-11-24T11:16:00Z;2022-11-24T11:47:00Z;truck4;2022-11-24T13:35:00Z;2022-11-24T14:32:00Z;131.0
198;612;sh2;Sekatuote siipikarja luokka 3;13600kg;2022-11-24T06:33:00Z;;2022-11-24T10:18:00Z;2022-11-24T12:52:00Z;2022-11-24T13:19:00Z;truck1;2022-11-24T15:11:00Z;2022-11-24T15:14:00Z;132.0
199;646;sh2;Sekatuote siipikarja luokka 3;13120kg;2022-11-24T08:41:00Z;;2022-11-24T12:16:00Z;2022-11-24T12:52:00Z;2022-11-24T13:19:00Z;truck1;2022-11-24T15:11:00Z;2022-11-24T15:18:00Z;132.0
200;607;sh2;Sekatuote siipikarja luokka 3;13240kg;2022-11-24T12:31:00Z;;2022-11-24T15:51:00Z;2022-11-24T15:56:00Z;2022-11-24T15:13:00Z;truck5;2022-11-24T18:17:00Z;2022-11-24T18:22:00Z;133.0
201;621;sh2;Sekatuote siipikarja luokka 3;13320kg;2022-11-24T10:18:00Z;;2022-11-24T13:47:00Z;2022-11-24T15:57:00Z;2022-11-24T15:13:00Z;truck5;2022-11-24T18:17:00Z;2022-11-24T18:40:00Z;133.0
202;634;sh1;Sekatuote siipikarja luokka 3;15280kg;2022-11-24T11:37:00Z;;2022-11-24T13:34:00Z;2022-11-24T17:20:00Z;2022-11-24T17:29:00Z;truck7;2022-11-24T19:57:00Z;2022-11-24T20:21:00Z;134.0
203;635;sh1;Sekatuote siipikarja luokka 3;13760kg;2022-11-24T13:34:00Z;;2022-11-24T15:46:00Z;2022-11-24T17:19:00Z;2022-11-24T17:29:00Z;truck7;2022-11-24T19:22:00Z;2022-11-24T20:02:00Z;134.0
204;627;sh2;Varpaat, Siipikarja, Luokka 3;10000kg;2022-11-24T04:11:00Z;;2022-11-24T19:13:00Z;2022-11-24T19:20:00Z;2022-11-24T19:38:00Z;truck1;2022-11-24T21:28:00Z;2022-11-24T21:36:00Z;135.0
205;664;sh2;Sekatuote siipikarja luokka 3;14580kg;2022-11-24T14:02:00Z;;2022-11-24T17:54:00Z;2022-11-24T19:21:00Z;2022-11-24T19:38:00Z;truck1;2022-11-24T21:28:00Z;2022-11-24T22:10:00Z;135.0
206;630;sh1;Sekatuote siipikarja luokka 3;13440kg;2022-11-24T17:47:00Z;;2022-11-24T20:01:00Z;2022-11-24T22:33:00Z;2022-11-24T22:54:00Z;truck7;2022-11-25T00:38:00Z;2022-11-25T00:43:00Z;136.0
207;656;sh1;Sekatuote siipikarja luokka 3;14340kg;2022-11-24T15:46:00Z;;2022-11-24T17:46:00Z;2022-11-24T22:28:00Z;2022-11-24T22:54:00Z;truck7;2022-11-24T19:57:00Z;2022-11-25T00:38:00Z;136.0
208;642;sh2;Sekatuote siipikarja luokka 3;14700kg;2022-11-24T17:57:00Z;;2022-11-24T23:15:00Z;2022-11-24T23:14:00Z;2022-11-24T23:19:00Z;truck5;2022-11-25T01:07:00Z;2022-11-25T01:13:00Z;137.0
209;647;sh2;Sekatuote siipikarja luokka 3;9120kg;2022-11-24T16:09:00Z;;2022-11-24T21:11:00Z;2022-11-24T23:14:00Z;2022-11-24T23:19:00Z;truck5;2022-11-25T01:07:00Z;2022-11-25T01:08:00Z;137.0
210;644;sh1;Sekatuote siipikarja luokka 3;15880kg;2022-11-24T20:01:00Z;;2022-11-25T07:03:00Z;2022-11-25T08:36:00Z;2022-11-25T08:53:00Z;truck3;2022-11-25T10:42:00Z;2022-11-25T11:21:00Z;138.0
211;602;sh1;Sekatuote siipikarja luokka 3;14860kg;2022-11-25T09:19:00Z;;2022-11-25T11:09:00Z;2022-11-25T11:10:00Z;2022-11-25T11:23:00Z;truck4;2022-11-25T13:09:00Z;2022-11-25T13:10:00Z;139.0
